date,year,month,day,station_id,station_name,lat,lon,tmin_c,tmax_c,tavg_c,prcp_mm,snow_mm_we
2019-11-01,2019,11,1,USC004,"Peoria, IL",40.6936,-89.5889,18.0,29.54,23.34,0.0,0.0
2019-11-02,2019,11,2,USC004,"Peoria, IL",40.6936,-89.5889,19.13,33.52,27.09,0.0,0.0
2019-11-03,2019,11,3,USC004,"Peoria, IL",40.6936,-89.5889,19.64,31.85,26.11,3.71,0.0
2019-11-04,2019,11,4,USC004,"Peoria, IL",40.6936,-89.5889,14.48,28.1,20.83,0.0,0.0
2019-11-05,2019,11,5,USC004,"Peoria, IL",40.6936,-89.5889,15.67,31.2,23.66,0.0,0.0
2019-11-06,2019,11,6,USC004,"Peoria, IL",40.6936,-89.5889,9.15,24.64,16.74,0.0,0.0
2019-11-07,2019,11,7,USC004,"Peoria, IL",40.6936,-89.5889,9.92,22.98,16.28,0.0,0.0
2019-11-08,2019,11,8,USC004,"Peoria, IL",40.6936,-89.5889,11.89,25.16,18.15,0.0,0.0
2019-11-09,2019,11,9,USC004,"Peoria, IL",40.6936,-89.5889,17.42,29.04,22.7,5.28,0.0
2019-11-10,2019,11,10,USC004,"Peoria, IL",40.6936,-89.5889,19.14,33.75,26.92,0.0,0.0
2019-11-11,2019,11,11,USC004,"Peoria, IL",40.6936,-89.5889,12.32,25.9,19.85,0.0,0.0
2019-11-12,2019,11,12,USC004,"Peoria, IL",40.6936,-89.5889,17.1,30.24,23.03,4.73,0.0
2019-11-13,2019,11,13,USC004,"Peoria, IL",40.6936,-89.5889,17.38,29.71,24.64,1.95,0.0
2019-11-14,2019,11,14,USC004,"Peoria, IL",40.6936,-89.5889,23.83,36.2,31.12,0.0,0.0
2019-11-15,2019,11,15,USC004,"Peoria, IL",40.6936,-89.5889,17.92,30.75,23.6,0.0,0.0
2019-11-16,2019,11,16,USC004,"Peoria, IL",40.6936,-89.5889,16.86,31.49,23.7,0.0,0.0
2019-11-17,2019,11,17,USC004,"Peoria, IL",40.6936,-89.5889,14.28,26.95,20.05,12.81,0.0
2019-11-18,2019,11,18,USC004,"Peoria, IL",40.6936,-89.5889,24.76,39.31,32.13,0.0,0.0
2019-11-19,2019,11,19,USC004,"Peoria, IL",40.6936,-89.5889,21.18,34.11,26.64,0.0,0.0
2019-11-20,2019,11,20,USC004,"Peoria, IL",40.6936,-89.5889,10.12,23.21,17.12,0.0,0.0
2019-11-21,2019,11,21,USC004,"Peoria, IL",40.6936,-89.5889,24.05,35.35,30.03,0.0,0.0
2019-11-22,2019,11,22,USC004,"Peoria, IL",40.6936,-89.5889,20.87,33.78,25.98,0.0,0.0
2019-11-23,2019,11,23,USC004,"Peoria, IL",40.6936,-89.5889,18.05,31.23,23.42,9.18,0.0
2019-11-24,2019,11,24,USC004,"Peoria, IL",40.6936,-89.5889,18.43,31.72,25.4,1.37,0.0
2019-11-25,2019,11,25,USC004,"Peoria, IL",40.6936,-89.5889,21.9,33.27,27.62,0.0,0.0
2019-11-26,2019,11,26,USC004,"Peoria, IL",40.6936,-89.5889,11.13,25.7,18.02,0.0,0.0
2019-11-27,2019,11,27,USC004,"Peoria, IL",40.6936,-89.5889,13.43,26.8,19.68,0.0,0.0
2019-11-28,2019,11,28,USC004,"Peoria, IL",40.6936,-89.5889,14.19,26.29,21.27,0.0,0.0
2019-11-29,2019,11,29,USC004,"Peoria, IL",40.6936,-89.5889,8.61,20.41,15.09,0.0,0.0
2019-11-30,2019,11,30,USC004,"Peoria, IL",40.6936,-89.5889,18.84,32.71,24.77,0.0,0.0
2019-12-01,2019,12,1,USC004,"Peoria, IL",40.6936,-89.5889,14.13,24.68,19.57,0.0,0.0
2019-12-02,2019,12,2,USC004,"Peoria, IL",40.6936,-89.5889,12.81,24.68,18.84,0.0,0.0
2019-12-03,2019,12,3,USC004,"Peoria, IL",40.6936,-89.5889,10.46,24.01,17.37,0.0,0.0
2019-12-04,2019,12,4,USC004,"Peoria, IL",40.6936,-89.5889,13.01,25.78,20.23,0.0,0.0
2019-12-05,2019,12,5,USC004,"Peoria, IL",40.6936,-89.5889,15.51,26.69,20.99,0.68,0.0
2019-12-06,2019,12,6,USC004,"Peoria, IL",40.6936,-89.5889,18.01,31.06,25.0,0.0,0.0
2019-12-07,2019,12,7,USC004,"Peoria, IL",40.6936,-89.5889,19.41,30.76,24.95,0.0,0.0
2019-12-08,2019,12,8,USC004,"Peoria, IL",40.6936,-89.5889,8.3,21.37,13.96,0.0,0.0
2019-12-09,2019,12,9,USC004,"Peoria, IL",40.6936,-89.5889,15.14,28.24,21.73,1.42,0.0
2019-12-10,2019,12,10,USC004,"Peoria, IL",40.6936,-89.5889,19.51,31.21,25.38,0.0,0.0
2019-12-11,2019,12,11,USC004,"Peoria, IL",40.6936,-89.5889,10.93,23.85,17.91,0.0,0.0
2019-12-12,2019,12,12,USC004,"Peoria, IL",40.6936,-89.5889,10.1,23.09,17.97,0.0,0.0
2019-12-13,2019,12,13,USC004,"Peoria, IL",40.6936,-89.5889,11.18,21.77,16.62,0.0,0.0
2019-12-14,2019,12,14,USC004,"Peoria, IL",40.6936,-89.5889,14.37,28.24,21.08,0.0,0.0
2019-12-15,2019,12,15,USC004,"Peoria, IL",40.6936,-89.5889,11.85,24.95,19.62,0.0,0.0
2019-12-16,2019,12,16,USC004,"Peoria, IL",40.6936,-89.5889,17.33,29.29,22.86,5.95,0.0
2019-12-17,2019,12,17,USC004,"Peoria, IL",40.6936,-89.5889,11.08,24.71,17.18,0.0,0.0
2019-12-18,2019,12,18,USC004,"Peoria, IL",40.6936,-89.5889,18.45,29.92,23.82,0.0,0.0
2019-12-19,2019,12,19,USC004,"Peoria, IL",40.6936,-89.5889,13.36,26.32,20.28,0.41,0.0
2019-12-20,2019,12,20,USC004,"Peoria, IL",40.6936,-89.5889,15.94,30.57,22.95,0.0,0.0
2019-12-21,2019,12,21,USC004,"Peoria, IL",40.6936,-89.5889,6.87,21.45,13.86,0.0,0.0
2019-12-22,2019,12,22,USC004,"Peoria, IL",40.6936,-89.5889,17.82,32.09,24.45,0.0,0.0
2019-12-23,2019,12,23,USC004,"Peoria, IL",40.6936,-89.5889,6.36,20.31,13.6,0.76,0.0
2019-12-24,2019,12,24,USC004,"Peoria, IL",40.6936,-89.5889,8.49,21.45,13.6,0.0,0.0
2019-12-25,2019,12,25,USC004,"Peoria, IL",40.6936,-89.5889,6.06,21.39,13.94,4.0,0.0
2019-12-26,2019,12,26,USC004,"Peoria, IL",40.6936,-89.5889,7.5,19.41,13.16,0.0,0.0
2019-12-27,2019,12,27,USC004,"Peoria, IL",40.6936,-89.5889,19.53,31.78,24.89,0.0,0.0
2019-12-28,2019,12,28,USC004,"Peoria, IL",40.6936,-89.5889,9.97,23.16,17.79,0.0,0.0
2019-12-29,2019,12,29,USC004,"Peoria, IL",40.6936,-89.5889,9.93,24.07,17.42,0.0,0.0
2019-12-30,2019,12,30,USC004,"Peoria, IL",40.6936,-89.5889,-2.06,11.03,5.24,0.0,0.0
2019-12-31,2019,12,31,USC004,"Peoria, IL",40.6936,-89.5889,15.56,26.73,20.88,0.0,0.0
2020-01-01,2020,1,1,USC004,"Peoria, IL",40.6936,-89.5889,1.59,14.39,9.01,0.0,0.0
2020-01-02,2020,1,2,USC004,"Peoria, IL",40.6936,-89.5889,6.95,19.85,13.77,0.0,0.0
2020-01-03,2020,1,3,USC004,"Peoria, IL",40.6936,-89.5889,2.99,16.63,10.18,0.0,0.0
2020-01-04,2020,1,4,USC004,"Peoria, IL",40.6936,-89.5889,6.72,21.45,14.65,2.87,0.0
2020-01-05,2020,1,5,USC004,"Peoria, IL",40.6936,-89.5889,15.29,26.79,20.87,0.0,0.0
2020-01-06,2020,1,6,USC004,"Peoria, IL",40.6936,-89.5889,1.63,15.52,8.14,0.0,0.0
2020-01-07,2020,1,7,USC004,"Peoria, IL",40.6936,-89.5889,1.84,15.66,9.1,0.0,0.0
2020-01-08,2020,1,8,USC004,"Peoria, IL",40.6936,-89.5889,6.84,20.05,13.14,0.0,0.0
2020-01-09,2020,1,9,USC004,"Peoria, IL",40.6936,-89.5889,14.87,25.87,20.04,0.0,0.0
2020-01-10,2020,1,10,USC004,"Peoria, IL",40.6936,-89.5889,4.47,17.25,9.81,0.0,0.0
2020-01-11,2020,1,11,USC004,"Peoria, IL",40.6936,-89.5889,1.29,14.97,8.09,0.0,0.0
2020-01-12,2020,1,12,USC004,"Peoria, IL",40.6936,-89.5889,6.38,19.82,12.24,8.8,0.0
2020-01-13,2020,1,13,USC004,"Peoria, IL",40.6936,-89.5889,5.78,16.68,11.2,0.0,0.0
2020-01-14,2020,1,14,USC004,"Peoria, IL",40.6936,-89.5889,-0.24,11.92,5.78,0.0,0.0
2020-01-15,2020,1,15,USC004,"Peoria, IL",40.6936,-89.5889,3.02,13.96,8.62,0.0,0.0
2020-01-16,2020,1,16,USC004,"Peoria, IL",40.6936,-89.5889,-4.52,6.19,0.55,0.0,0.0
2020-01-17,2020,1,17,USC004,"Peoria, IL",40.6936,-89.5889,4.52,16.16,9.98,0.0,0.0
2020-01-18,2020,1,18,USC004,"Peoria, IL",40.6936,-89.5889,-4.01,11.32,3.64,0.87,0.0
2020-01-19,2020,1,19,USC004,"Peoria, IL",40.6936,-89.5889,16.92,28.63,21.96,0.0,0.0
2020-01-20,2020,1,20,USC004,"Peoria, IL",40.6936,-89.5889,4.81,18.12,12.13,0.0,0.0
2020-01-21,2020,1,21,USC004,"Peoria, IL",40.6936,-89.5889,3.11,17.61,10.37,0.0,0.0
2020-01-22,2020,1,22,USC004,"Peoria, IL",40.6936,-89.5889,4.78,16.53,11.47,0.0,0.0
2020-01-23,2020,1,23,USC004,"Peoria, IL",40.6936,-89.5889,0.5,12.24,6.13,0.0,0.0
2020-01-24,2020,1,24,USC004,"Peoria, IL",40.6936,-89.5889,-0.02,14.42,7.61,0.0,0.0
2020-01-25,2020,1,25,USC004,"Peoria, IL",40.6936,-89.5889,4.17,17.35,10.6,0.0,0.0
2020-01-26,2020,1,26,USC004,"Peoria, IL",40.6936,-89.5889,-2.59,9.76,2.93,0.0,0.0
2020-01-27,2020,1,27,USC004,"Peoria, IL",40.6936,-89.5889,4.69,16.61,10.97,0.0,0.0
2020-01-28,2020,1,28,USC004,"Peoria, IL",40.6936,-89.5889,12.25,23.85,17.84,0.0,0.0
2020-01-29,2020,1,29,USC004,"Peoria, IL",40.6936,-89.5889,-6.48,7.45,-0.35,0.0,0.0
2020-01-30,2020,1,30,USC004,"Peoria, IL",40.6936,-89.5889,2.97,17.38,9.46,0.0,0.0
2020-01-31,2020,1,31,USC004,"Peoria, IL",40.6936,-89.5889,-3.63,8.39,2.45,0.0,0.0
2020-02-01,2020,2,1,USC004,"Peoria, IL",40.6936,-89.5889,2.78,16.68,9.75,0.0,0.0
2020-02-02,2020,2,2,USC004,"Peoria, IL",40.6936,-89.5889,-0.07,13.46,7.74,0.0,0.0
2020-02-03,2020,2,3,USC004,"Peoria, IL",40.6936,-89.5889,9.15,21.3,15.19,0.0,0.0
2020-02-04,2020,2,4,USC004,"Peoria, IL",40.6936,-89.5889,7.99,21.43,14.06,0.0,0.0
2020-02-05,2020,2,5,USC004,"Peoria, IL",40.6936,-89.5889,-9.15,4.57,-1.94,0.0,0.0
2020-02-06,2020,2,6,USC004,"Peoria, IL",40.6936,-89.5889,2.29,16.43,8.88,0.0,0.0
2020-02-07,2020,2,7,USC004,"Peoria, IL",40.6936,-89.5889,2.26,15.44,8.55,0.0,0.0
2020-02-08,2020,2,8,USC004,"Peoria, IL",40.6936,-89.5889,3.08,17.41,10.52,0.0,0.0
2020-02-09,2020,2,9,USC004,"Peoria, IL",40.6936,-89.5889,-0.98,11.8,6.7,0.0,0.0
2020-02-10,2020,2,10,USC004,"Peoria, IL",40.6936,-89.5889,0.31,14.33,7.08,5.3,0.0
2020-02-11,2020,2,11,USC004,"Peoria, IL",40.6936,-89.5889,-6.86,6.63,-1.3,0.52,0.33
2020-02-12,2020,2,12,USC004,"Peoria, IL",40.6936,-89.5889,-0.66,12.15,5.73,0.0,0.0
2020-02-13,2020,2,13,USC004,"Peoria, IL",40.6936,-89.5889,-4.2,7.79,2.31,4.65,0.0
2020-02-14,2020,2,14,USC004,"Peoria, IL",40.6936,-89.5889,0.28,14.51,6.58,0.0,0.0
2020-02-15,2020,2,15,USC004,"Peoria, IL",40.6936,-89.5889,-3.33,8.33,2.46,0.0,0.0
2020-02-16,2020,2,16,USC004,"Peoria, IL",40.6936,-89.5889,-1.48,11.17,4.94,0.0,0.0
2020-02-17,2020,2,17,USC004,"Peoria, IL",40.6936,-89.5889,-0.78,10.79,5.56,0.0,0.0
2020-02-18,2020,2,18,USC004,"Peoria, IL",40.6936,-89.5889,-0.19,10.77,5.43,0.0,0.0
2020-02-19,2020,2,19,USC004,"Peoria, IL",40.6936,-89.5889,-9.39,3.97,-1.68,4.66,1.07
2020-02-20,2020,2,20,USC004,"Peoria, IL",40.6936,-89.5889,6.26,20.56,13.92,0.0,0.0
2020-02-21,2020,2,21,USC004,"Peoria, IL",40.6936,-89.5889,-4.4,9.55,2.88,5.44,0.0
2020-02-22,2020,2,22,USC004,"Peoria, IL",40.6936,-89.5889,-1.65,11.37,4.55,0.0,0.0
2020-02-23,2020,2,23,USC004,"Peoria, IL",40.6936,-89.5889,-4.63,8.23,1.48,0.0,0.0
2020-02-24,2020,2,24,USC004,"Peoria, IL",40.6936,-89.5889,-11.71,1.92,-4.57,0.0,0.0
2020-02-25,2020,2,25,USC004,"Peoria, IL",40.6936,-89.5889,-2.14,12.09,4.69,11.13,0.0
2020-02-26,2020,2,26,USC004,"Peoria, IL",40.6936,-89.5889,-4.89,9.71,1.91,0.0,0.0
2020-02-27,2020,2,27,USC004,"Peoria, IL",40.6936,-89.5889,-0.56,10.62,4.81,0.0,0.0
2020-02-28,2020,2,28,USC004,"Peoria, IL",40.6936,-89.5889,-10.01,2.24,-3.15,6.18,1.3
2020-02-29,2020,2,29,USC004,"Peoria, IL",40.6936,-89.5889,-9.39,4.59,-1.68,0.0,0.0
2020-03-01,2020,3,1,USC004,"Peoria, IL",40.6936,-89.5889,-4.13,6.21,1.13,0.0,0.0
2020-03-02,2020,3,2,USC004,"Peoria, IL",40.6936,-89.5889,-6.18,7.49,-0.16,4.36,3.01
2020-03-03,2020,3,3,USC004,"Peoria, IL",40.6936,-89.5889,-8.54,3.7,-2.01,0.0,0.0
2020-03-04,2020,3,4,USC004,"Peoria, IL",40.6936,-89.5889,-6.48,7.23,0.58,0.0,0.0
2020-03-05,2020,3,5,USC004,"Peoria, IL",40.6936,-89.5889,0.94,11.55,6.21,0.0,0.0
2020-03-06,2020,3,6,USC004,"Peoria, IL",40.6936,-89.5889,-6.45,7.83,1.17,0.0,0.0
2020-03-07,2020,3,7,USC004,"Peoria, IL",40.6936,-89.5889,-0.55,9.69,4.58,7.89,0.0
2020-03-08,2020,3,8,USC004,"Peoria, IL",40.6936,-89.5889,-9.87,5.01,-2.3,7.76,3.03
2020-03-09,2020,3,9,USC004,"Peoria, IL",40.6936,-89.5889,-6.43,6.52,-1.35,0.0,0.0
2020-03-10,2020,3,10,USC004,"Peoria, IL",40.6936,-89.5889,-6.03,5.35,-0.57,2.56,0.24
2020-03-11,2020,3,11,USC004,"Peoria, IL",40.6936,-89.5889,-11.57,1.61,-4.17,0.0,0.0
2020-03-12,2020,3,12,USC004,"Peoria, IL",40.6936,-89.5889,-8.42,5.5,-0.84,0.0,0.0
2020-03-13,2020,3,13,USC004,"Peoria, IL",40.6936,-89.5889,-2.36,12.45,5.59,0.0,0.0
2020-03-14,2020,3,14,USC004,"Peoria, IL",40.6936,-89.5889,0.98,11.89,6.33,0.0,0.0
2020-03-15,2020,3,15,USC004,"Peoria, IL",40.6936,-89.5889,-2.24,11.75,4.34,0.0,0.0
2020-03-16,2020,3,16,USC004,"Peoria, IL",40.6936,-89.5889,-6.38,4.45,-1.15,0.88,0.13
2020-03-17,2020,3,17,USC004,"Peoria, IL",40.6936,-89.5889,-11.88,-1.39,-6.41,0.0,0.0
2020-03-18,2020,3,18,USC004,"Peoria, IL",40.6936,-89.5889,3.76,15.86,9.29,0.0,0.0
2020-03-19,2020,3,19,USC004,"Peoria, IL",40.6936,-89.5889,-10.84,-0.3,-5.64,5.5,2.89
2020-03-20,2020,3,20,USC004,"Peoria, IL",40.6936,-89.5889,-3.26,11.52,4.42,0.0,0.0
2020-03-21,2020,3,21,USC004,"Peoria, IL",40.6936,-89.5889,-6.87,4.01,-1.49,0.0,0.0
2020-03-22,2020,3,22,USC004,"Peoria, IL",40.6936,-89.5889,-15.49,-1.15,-8.6,0.0,0.0
2020-03-23,2020,3,23,USC004,"Peoria, IL",40.6936,-89.5889,-17.84,-4.55,-10.96,0.0,0.0
2020-03-24,2020,3,24,USC004,"Peoria, IL",40.6936,-89.5889,-2.3,9.99,3.29,0.0,0.0
2020-03-25,2020,3,25,USC004,"Peoria, IL",40.6936,-89.5889,-14.63,-1.08,-6.64,0.0,0.0
2020-03-26,2020,3,26,USC004,"Peoria, IL",40.6936,-89.5889,-16.21,-4.72,-10.16,14.3,6.31
2020-03-27,2020,3,27,USC004,"Peoria, IL",40.6936,-89.5889,-13.02,1.59,-5.3,7.56,0.48
2020-03-28,2020,3,28,USC004,"Peoria, IL",40.6936,-89.5889,-11.92,1.69,-4.08,0.0,0.0
2020-03-29,2020,3,29,USC004,"Peoria, IL",40.6936,-89.5889,-10.13,3.87,-2.29,0.0,0.0
2020-03-30,2020,3,30,USC004,"Peoria, IL",40.6936,-89.5889,-9.89,3.81,-2.63,0.0,0.0
2020-03-31,2020,3,31,USC004,"Peoria, IL",40.6936,-89.5889,-13.73,-2.28,-7.97,0.0,0.0
2020-04-01,2020,4,1,USC004,"Peoria, IL",40.6936,-89.5889,-9.73,3.01,-4.37,8.78,4.41
2020-04-02,2020,4,2,USC004,"Peoria, IL",40.6936,-89.5889,-2.57,11.95,4.14,0.0,0.0
2020-04-03,2020,4,3,USC004,"Peoria, IL",40.6936,-89.5889,-15.86,-3.49,-9.78,0.0,0.0
2020-04-04,2020,4,4,USC004,"Peoria, IL",40.6936,-89.5889,-9.72,5.53,-2.23,0.0,0.0
2020-04-05,2020,4,5,USC004,"Peoria, IL",40.6936,-89.5889,-17.14,-2.26,-9.91,0.0,0.0
2020-04-06,2020,4,6,USC004,"Peoria, IL",40.6936,-89.5889,-12.58,-1.25,-6.75,10.68,0.4
2020-04-07,2020,4,7,USC004,"Peoria, IL",40.6936,-89.5889,-4.13,6.44,0.92,0.0,0.0
2020-04-08,2020,4,8,USC004,"Peoria, IL",40.6936,-89.5889,-20.67,-8.52,-14.96,1.28,0.96
2020-04-09,2020,4,9,USC004,"Peoria, IL",40.6936,-89.5889,-1.04,12.24,5.66,7.49,0.0
2020-04-10,2020,4,10,USC004,"Peoria, IL",40.6936,-89.5889,-16.57,-5.31,-11.33,0.0,0.0
2020-04-11,2020,4,11,USC004,"Peoria, IL",40.6936,-89.5889,-21.92,-9.01,-14.95,0.0,0.0
2020-04-12,2020,4,12,USC004,"Peoria, IL",40.6936,-89.5889,-11.84,1.46,-4.83,0.0,0.0
2020-04-13,2020,4,13,USC004,"Peoria, IL",40.6936,-89.5889,-12.6,-0.02,-7.09,11.5,6.26
2020-04-14,2020,4,14,USC004,"Peoria, IL",40.6936,-89.5889,-14.85,-2.81,-8.06,5.47,1.25
2020-04-15,2020,4,15,USC004,"Peoria, IL",40.6936,-89.5889,-8.6,5.36,-1.78,5.25,1.05
2020-04-16,2020,4,16,USC004,"Peoria, IL",40.6936,-89.5889,-16.06,-1.84,-9.62,0.0,0.0
2020-04-17,2020,4,17,USC004,"Peoria, IL",40.6936,-89.5889,-10.01,5.14,-2.15,0.0,0.0
2020-04-18,2020,4,18,USC004,"Peoria, IL",40.6936,-89.5889,-6.19,4.71,-0.86,0.0,0.0
2020-04-19,2020,4,19,USC004,"Peoria, IL",40.6936,-89.5889,-18.08,-6.6,-11.86,0.0,0.0
2020-04-20,2020,4,20,USC004,"Peoria, IL",40.6936,-89.5889,-7.51,6.61,0.14,0.0,0.0
2020-04-21,2020,4,21,USC004,"Peoria, IL",40.6936,-89.5889,-7.27,6.76,-1.11,4.47,1.85
2020-04-22,2020,4,22,USC004,"Peoria, IL",40.6936,-89.5889,-3.47,10.26,2.8,0.0,0.0
2020-04-23,2020,4,23,USC004,"Peoria, IL",40.6936,-89.5889,-11.92,1.78,-4.91,0.0,0.0
2020-04-24,2020,4,24,USC004,"Peoria, IL",40.6936,-89.5889,-16.08,-3.66,-9.09,0.0,0.0
2020-04-25,2020,4,25,USC004,"Peoria, IL",40.6936,-89.5889,-3.68,8.53,1.39,0.0,0.0
2020-04-26,2020,4,26,USC004,"Peoria, IL",40.6936,-89.5889,-10.97,2.83,-4.61,0.0,0.0
2020-04-27,2020,4,27,USC004,"Peoria, IL",40.6936,-89.5889,-1.7,12.11,4.3,1.83,0.0
2020-04-28,2020,4,28,USC004,"Peoria, IL",40.6936,-89.5889,-8.1,5.62,-1.22,0.0,0.0
2020-04-29,2020,4,29,USC004,"Peoria, IL",40.6936,-89.5889,-11.52,1.69,-4.85,0.0,0.0
2020-04-30,2020,4,30,USC004,"Peoria, IL",40.6936,-89.5889,-16.03,-2.22,-9.08,0.0,0.0
2020-05-01,2020,5,1,USC004,"Peoria, IL",40.6936,-89.5889,-12.09,2.7,-5.13,0.0,0.0
2020-05-02,2020,5,2,USC004,"Peoria, IL",40.6936,-89.5889,-5.63,7.02,0.14,0.0,0.0
2020-05-03,2020,5,3,USC004,"Peoria, IL",40.6936,-89.5889,-17.77,-6.25,-12.03,0.0,0.0
2020-05-04,2020,5,4,USC004,"Peoria, IL",40.6936,-89.5889,-12.55,0.47,-6.44,0.0,0.0
2020-05-05,2020,5,5,USC004,"Peoria, IL",40.6936,-89.5889,-18.14,-4.78,-12.42,0.0,0.0
2020-05-06,2020,5,6,USC004,"Peoria, IL",40.6936,-89.5889,-16.52,-2.77,-9.47,0.0,0.0
2020-05-07,2020,5,7,USC004,"Peoria, IL",40.6936,-89.5889,-14.05,-0.73,-7.24,2.12,0.0
2020-05-08,2020,5,8,USC004,"Peoria, IL",40.6936,-89.5889,-11.1,1.75,-5.45,0.0,0.0
2020-05-09,2020,5,9,USC004,"Peoria, IL",40.6936,-89.5889,-9.89,4.74,-2.24,0.0,0.0
2020-05-10,2020,5,10,USC004,"Peoria, IL",40.6936,-89.5889,-6.79,4.77,-0.4,0.0,0.0
2020-05-11,2020,5,11,USC004,"Peoria, IL",40.6936,-89.5889,-2.28,10.28,3.1,0.0,0.0
2020-05-12,2020,5,12,USC004,"Peoria, IL",40.6936,-89.5889,-1.33,10.53,4.3,0.0,0.0
2020-05-13,2020,5,13,USC004,"Peoria, IL",40.6936,-89.5889,-4.3,10.14,2.32,1.95,0.0
2020-05-14,2020,5,14,USC004,"Peoria, IL",40.6936,-89.5889,-11.41,2.52,-5.39,0.0,0.0
2020-05-15,2020,5,15,USC004,"Peoria, IL",40.6936,-89.5889,-9.76,4.14,-2.21,2.63,0.93
2020-05-16,2020,5,16,USC004,"Peoria, IL",40.6936,-89.5889,-12.56,1.83,-6.07,0.0,0.0
2020-05-17,2020,5,17,USC004,"Peoria, IL",40.6936,-89.5889,-9.63,4.05,-1.89,0.0,0.0
2020-05-18,2020,5,18,USC004,"Peoria, IL",40.6936,-89.5889,-9.12,3.23,-3.82,0.0,0.0
2020-05-19,2020,5,19,USC004,"Peoria, IL",40.6936,-89.5889,-15.6,-3.37,-8.59,0.0,0.0
2020-05-20,2020,5,20,USC004,"Peoria, IL",40.6936,-89.5889,-3.14,9.95,4.51,0.0,0.0
2020-05-21,2020,5,21,USC004,"Peoria, IL",40.6936,-89.5889,0.05,13.52,5.93,0.0,0.0
2020-05-22,2020,5,22,USC004,"Peoria, IL",40.6936,-89.5889,-11.67,1.42,-6.26,0.0,0.0
2020-05-23,2020,5,23,USC004,"Peoria, IL",40.6936,-89.5889,-6.09,6.88,0.28,0.0,0.0
2020-05-24,2020,5,24,USC004,"Peoria, IL",40.6936,-89.5889,-13.63,0.27,-5.75,0.0,0.0
2020-05-25,2020,5,25,USC004,"Peoria, IL",40.6936,-89.5889,-9.32,3.94,-2.42,5.91,0.22
2020-05-26,2020,5,26,USC004,"Peoria, IL",40.6936,-89.5889,-11.45,3.09,-4.52,0.0,0.0
2020-05-27,2020,5,27,USC004,"Peoria, IL",40.6936,-89.5889,-11.85,0.79,-4.84,0.0,0.0
2020-05-28,2020,5,28,USC004,"Peoria, IL",40.6936,-89.5889,-5.71,5.29,-0.59,0.0,0.0
2020-05-29,2020,5,29,USC004,"Peoria, IL",40.6936,-89.5889,-16.79,-3.1,-10.45,0.0,0.0
2020-05-30,2020,5,30,USC004,"Peoria, IL",40.6936,-89.5889,-9.05,3.99,-3.82,0.0,0.0
2020-05-31,2020,5,31,USC004,"Peoria, IL",40.6936,-89.5889,13.1,24.33,19.05,0.0,0.0
2020-06-01,2020,6,1,USC004,"Peoria, IL",40.6936,-89.5889,-16.02,-1.15,-8.56,0.0,0.0
2020-06-02,2020,6,2,USC004,"Peoria, IL",40.6936,-89.5889,-9.55,4.36,-2.58,0.24,0.11
2020-06-03,2020,6,3,USC004,"Peoria, IL",40.6936,-89.5889,-7.04,6.64,0.95,0.0,0.0
2020-06-04,2020,6,4,USC004,"Peoria, IL",40.6936,-89.5889,-6.72,6.06,-1.2,0.0,0.0
2020-06-05,2020,6,5,USC004,"Peoria, IL",40.6936,-89.5889,-10.13,3.25,-3.94,0.0,0.0
2020-06-06,2020,6,6,USC004,"Peoria, IL",40.6936,-89.5889,-2.51,10.34,4.92,0.0,0.0
2020-06-07,2020,6,7,USC004,"Peoria, IL",40.6936,-89.5889,-4.63,7.52,1.02,0.0,0.0
2020-06-08,2020,6,8,USC004,"Peoria, IL",40.6936,-89.5889,-8.11,4.63,-2.65,0.0,0.0
2020-06-09,2020,6,9,USC004,"Peoria, IL",40.6936,-89.5889,-1.33,10.53,4.96,0.0,0.0
2020-06-10,2020,6,10,USC004,"Peoria, IL",40.6936,-89.5889,-7.92,4.62,-1.76,0.0,0.0
2020-06-11,2020,6,11,USC004,"Peoria, IL",40.6936,-89.5889,-11.24,2.07,-3.3,5.87,0.86
2020-06-12,2020,6,12,USC004,"Peoria, IL",40.6936,-89.5889,-2.14,10.15,4.23,0.0,0.0
2020-06-13,2020,6,13,USC004,"Peoria, IL",40.6936,-89.5889,-12.62,0.62,-5.04,2.98,0.32
2020-06-14,2020,6,14,USC004,"Peoria, IL",40.6936,-89.5889,2.84,17.02,10.5,0.0,0.0
2020-06-15,2020,6,15,USC004,"Peoria, IL",40.6936,-89.5889,4.04,14.93,9.51,0.0,0.0
2020-06-16,2020,6,16,USC004,"Peoria, IL",40.6936,-89.5889,-2.26,11.03,4.88,0.0,0.0
2020-06-17,2020,6,17,USC004,"Peoria, IL",40.6936,-89.5889,-6.37,5.28,-0.54,0.0,0.0
2020-06-18,2020,6,18,USC004,"Peoria, IL",40.6936,-89.5889,-8.03,4.49,-2.75,12.27,1.02
2020-06-19,2020,6,19,USC004,"Peoria, IL",40.6936,-89.5889,-17.67,-2.95,-10.04,3.52,2.75
2020-06-20,2020,6,20,USC004,"Peoria, IL",40.6936,-89.5889,5.25,16.41,11.13,0.0,0.0
2020-06-21,2020,6,21,USC004,"Peoria, IL",40.6936,-89.5889,-7.61,6.29,-1.57,0.0,0.0
2020-06-22,2020,6,22,USC004,"Peoria, IL",40.6936,-89.5889,-0.69,12.51,5.28,8.83,0.0
2020-06-23,2020,6,23,USC004,"Peoria, IL",40.6936,-89.5889,-0.86,11.58,4.74,0.94,0.0
